nct_id,id,name,created_at,updated_at,grouping,study_search_id
NCT04413045,166876,covid-19,2/7/2021 10:33:04 PM,2/7/2021 10:33:04 PM,covid-19,1
NCT04537338,166877,covid-19,2/7/2021 10:33:04 PM,2/7/2021 10:33:04 PM,covid-19,1
NCT04337762,166878,covid-19,2/7/2021 10:33:04 PM,2/7/2021 10:33:04 PM,covid-19,1
NCT04369742,166879,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04368234,166881,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04348942,166882,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04418518,166883,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04667247,166884,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04343690,166885,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04387214,166886,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04487964,166887,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04485429,166888,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04493294,166889,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04465604,166890,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04408066,166891,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04452474,166892,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04498273,166893,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04380519,166894,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04326920,166895,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04369300,166896,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04492865,166897,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04332081,166898,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04365725,166899,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04377477,166900,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04400890,166901,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04304313,166902,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04365699,166903,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04477642,166904,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04422379,166905,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04351646,166906,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04644341,166908,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04382755,166909,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04569188,166910,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04395664,166911,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04363034,166913,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04405908,166914,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04436484,166915,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04344587,166916,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04492943,166917,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04441996,166918,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04353284,166919,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04337541,166920,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04351243,166921,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04389710,166922,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04527497,166923,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04338347,166924,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04418544,166925,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04723589,166926,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04400812,166927,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04528641,166928,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04379440,166929,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04380402,166930,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04377035,166931,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04407533,166932,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04462757,166934,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04359277,166935,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04354805,166936,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04398303,166937,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04351763,166938,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04476927,166939,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04468087,166940,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04340544,166941,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04415151,166942,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04384900,166943,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04356690,166944,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04458298,166945,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04369807,166946,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04375124,166947,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04509999,166948,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04381351,166949,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04731116,166950,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04412785,166951,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04370223,166954,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04443725,166955,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04667780,166956,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04575610,166957,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04383002,166958,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04376398,166959,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04695678,166961,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04446377,166963,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04327674,166964,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04521088,166965,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04573764,166966,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04684446,166967,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04372368,166968,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04361981,166969,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04649827,166970,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04424797,166971,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04451889,166973,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04472013,166974,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04561193,166975,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04366050,166976,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04435041,166978,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04604327,166979,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04444271,166980,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04341675,166981,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04451174,166983,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04394416,166985,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04329923,166986,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04397757,166987,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04361643,166988,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04455243,166989,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04463602,166990,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04318418,166991,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04285801,166992,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04374903,166993,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04493307,166994,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04333628,166995,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04412772,166996,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04330599,166997,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04365738,166998,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04372628,166999,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04429763,167000,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04541979,167001,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04427865,167002,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04514627,167003,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04679584,167005,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04380792,167007,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04376879,167008,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04304053,167009,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04467047,167010,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04361500,167011,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04355143,167012,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04484545,167013,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04666441,167014,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04586153,167015,covid-19,2/7/2021 10:33:05 PM,2/7/2021 10:33:05 PM,covid-19,1
NCT04362085,167016,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04351620,167017,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04372004,167018,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04354597,167019,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04360278,167020,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04319315,167021,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04433026,167022,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04583592,167023,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04363216,167024,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04706143,167025,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04403386,167026,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04424849,167027,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04334382,167028,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04552951,167029,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04438057,167030,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04367662,167031,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04690387,167032,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04473118,167033,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04583761,167034,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04542850,167035,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04463420,167036,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04676971,167037,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04621149,167038,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04410159,167039,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04357990,167040,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04393311,167041,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04368013,167042,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04392414,167043,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04442191,167044,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04500132,167045,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04358211,167046,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04362189,167047,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04494724,167048,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04335136,167049,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04391127,167051,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04389645,167052,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04492254,167054,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04457726,167056,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04313322,167057,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04330690,167058,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04679350,167059,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04359511,167060,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04456452,167061,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04549337,167062,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04396106,167063,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04331795,167064,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04483908,167065,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04333225,167066,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04473131,167067,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04351724,167068,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04452617,167069,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04344444,167070,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04429867,167071,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04601077,167072,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04359264,167073,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04425772,167074,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04344080,167075,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04377659,167076,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04352465,167077,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04380779,167078,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04421404,167079,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04474457,167080,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04347954,167081,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04348448,167083,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04637828,167084,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04432961,167086,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04666012,167089,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04679415,167090,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04427566,167091,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04405843,167092,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04341506,167093,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04432766,167094,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04365634,167095,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04429711,167096,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04307693,167097,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04344236,167098,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04536090,167099,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04385849,167100,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04363814,167102,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04709835,167103,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04345692,167104,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04397562,167105,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04364763,167106,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04433910,167107,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04397718,167108,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04411628,167109,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04362332,167110,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04386252,167111,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04331899,167112,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04323631,167113,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04623021,167114,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04434131,167115,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04308317,167117,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04443803,167119,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04371926,167120,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04465474,167121,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04313023,167122,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04583982,167123,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04336254,167124,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04292899,167126,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04332094,167127,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04466280,167128,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04481633,167130,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04385264,167131,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04370782,167132,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04312997,167133,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04334980,167135,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04576312,167136,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04377711,167138,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04348409,167139,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04569851,167140,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04488081,167141,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04418375,167142,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04353518,167143,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04445935,167144,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04360551,167145,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04343989,167146,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04399317,167147,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04598334,167148,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04460183,167149,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04348435,167150,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04329572,167151,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04292730,167153,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04484597,167154,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04421625,167156,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04345510,167157,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04649840,167158,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04428021,167160,covid-19,2/7/2021 10:33:06 PM,2/7/2021 10:33:06 PM,covid-19,1
NCT04463264,167161,covid-19,2/7/2021 10:33:07 PM,2/7/2021 10:33:07 PM,covid-19,1
NCT04542967,167162,covid-19,2/7/2021 10:33:07 PM,2/7/2021 10:33:07 PM,covid-19,1
NCT04379479,167163,covid-19,2/7/2021 10:33:07 PM,2/7/2021 10:33:07 PM,covid-19,1
NCT04568018,167164,covid-19,2/7/2021 10:33:07 PM,2/7/2021 10:33:07 PM,covid-19,1
