nct_id,id,status,name,city,state,zip,country
NCT04386616,78770654,,Santa Casa de Porto Alegre,porto alegre,rs,90020-090,brazil
NCT04321278,74850160,,Hospital Giselda Trigueiro,natal,rio grande do norte,,brazil
NCT04327401,74846702,,Eurolatino Natal Pesquisas Médicas Ltda,natal,rio grande do norte,,brazil
NCT04321278,74850161,,Hospital Moinhos de Vento,porto alegre,rio grande do sul,,brazil
NCT04321278,74850162,,Irmandade da Santa Casa de Misericordia de Porto Alegre,porto alegre,rio grande do sul,,brazil
NCT04327401,74846703,,Irmandade da Santa Casa de Misericordia de Porto Alegre,porto alegre,rio grande do sul,,brazil
NCT04322123,74849916,,Hospital SEPACO,são paulo,s,,brazil
NCT04322123,74849903,,Hospital São José,criciuma,sc,,brazil
NCT04321278,74850172,,Hospital Nereu Ramos,florianópolis,sc,,brazil
NCT04321278,74850173,,Hospital Universitário Polydoro Ernani de São Thiago/HU - UFSC,florianópolis,sc,,brazil
NCT04322123,74849904,,Hospital Baía Sul - Baía Sul Medical Center,florianópolis,sc,,brazil
NCT04321278,74850174,,Centro Hospitalar Unimed,joinville,sc,,brazil
NCT04321278,74850175,,Hospital Dona Helena,joinville,sc,,brazil
NCT04321278,74850176,,Hospital Municipal Sao Jose,joinville,sc,,brazil
NCT04321278,74850177,,Hospital Regional Hans Dieter Schmidt,joinville,sc,,brazil
NCT04322123,74849906,,Centro Hospitalar Unimed,joinville,sc,,brazil
NCT04322123,74849907,,Hospital de Amor - Unidade Barretos (Fundação PIO XII),barretos,sp,,brazil
NCT04321278,74850178,,Faculdade de Medicina de Botucatu,botucatu,sp,,brazil
NCT04321278,74850179,,nstituto de Pesquisa Clínica de Campinas,campinas,sp,,brazil
NCT04386616,78770655,,Hospital E Maternidade Celso Pierro PUCCAMP,campinas,sp,13060-904,brazil
NCT04321278,74850180,,Fundação do ABC (Hospital Estadual Mário Covas),santo andré,sp,,brazil
NCT04386616,78770656,,Hospital de Base Da Faculdade de Medicina de Sao Jose Do Rio Preto,sao jose do rio preto,sp,15090-000,brazil
NCT04386616,78770657,,Hospital Alemao Oswaldo Cruz,sao paulo,sp,01323-903,brazil
NCT04386616,78770658,,Instituto do Coração - HCFMUSP,sao paulo,sp,05403-900,brazil
NCT04321278,74850181,,AC Camargo Cancer Center - Fundação Antonio Prudente,são paulo,sp,,brazil
NCT04321278,74850182,,Casa de Saude Santa Marcelina,são paulo,sp,,brazil
NCT04321278,74850183,,Hospital Alemão Oswaldo Cruz,são paulo,sp,,brazil
NCT04321278,74850184,,Hospital Moriah,são paulo,sp,,brazil
NCT04321278,74850185,,Hospital Nove de Julho,são paulo,sp,,brazil
NCT04321278,74850186,,Hospital Santa Paula,são paulo,sp,,brazil
NCT04321278,74850187,,Hospital São Camilo Pompeia,são paulo,sp,,brazil
NCT04322123,74849908,,Casa de Saúde Santa Marcelina,são paulo,sp,,brazil
NCT04322123,74849909,,Hospital Albert Einstein,são paulo,sp,,brazil
NCT04322123,74849911,,Hospital BP Mirante - Real e Benemérita,são paulo,sp,,brazil
NCT04322123,74849910,,Hospital Beneficência Portuguesa - Real e Benemérita Associação Portuguesa de Beneficência,são paulo,sp,,brazil
NCT04322123,74849914,,Hospital São Paulo - UNIFESP,são paulo,sp,,brazil
NCT04322123,74849915,,Hospital Sírio-Libanês,são paulo,sp,,brazil
NCT04322123,74849912,,Hospital das Clínicas da FMUSP,são paulo,sp,,brazil
NCT04322123,74849913,,Hospital do Servidor Público Estadual - HSPE - IAMSPE,são paulo,sp,,brazil
NCT04321278,74850170,,Maestri E Kormann Consultoria Medico-Cientifica,blumenau,santa catarina,,brazil
NCT04327401,74846704,,Maestri E Kormann Consultoria Medico-Cientifica,blumenau,santa catarina,,brazil
NCT04321278,74850171,,Sociedade Literaria e Caritativa Santo Agostinho,criciúma,santa catarina,,brazil
NCT04327401,74846705,,Sociedade Literaria e Caritativa Santo Agostinho,criciúma,santa catarina,,brazil
NCT04322682,74849460,,"Heart Institute (inCor), Scholl of Medecine, University of Sao Paulo",são paulo,sao paulo,05403-900,brazil
NCT04322123,74849905,,Hospital Nereu Ramos,florianópolis,sc,,brazil
NCT04321278,74850188,,Fundação Pio XII,barretos,são paulo,,brazil
NCT04327401,74846706,,Fundação Pio XII,barretos,são paulo,,brazil
NCT04315987,74852362,,Hospital Vera Cruz,campinas,são paulo,,brazil
NCT04659239,78272712,,CEMEC Pesquisa Clinica,são bernardo do campo,são paulo,,brazil
NCT04321278,74850189,,Santa Casa de Misericordia de Votuporanga,votuporanga,são paulo,,brazil
NCT04327401,74846707,,Santa Casa de Misericordia de Votuporanga,votuporanga,são paulo,,brazil
NCT04327388,74846725,,Investigational Site Number 1240001,montreal,,H2X3E4,canada
NCT04327388,74846726,,Investigational Site Number 1240005,montreal,,H4A 3J1,canada
NCT04327388,74846727,,Investigational Site Number 1240004,toronto,,M4N3M5,canada
NCT04327388,74846728,,Investigational Site Number 1240002,toronto,,M5G 2N2,canada
NCT04327388,74846729,,Investigational Site Number 1240003,vancouver,,V5Z 1M9,canada
NCT04329611,74845933,,University of Calgary/Foothills Medical Centre,calgary,alberta,T2N 2T9,canada
NCT04308668,74858327,,University of Alberta,edmonton,alberta,,canada
NCT04329611,74845934,,University of Alberta,edmonton,alberta,,canada
NCT04337918,78280946,,BC Diabetes,vancouver,british columbia,V5Y 3W2,canada
NCT04308668,74858328,,University of Manitoba,winnipeg,manitoba,,canada
NCT04323761,74848741,,William Osler Health System,brampton,ontario,L6R 3J7,canada
NCT04320615,74850615,,Hamilton General Hospital; Pharmacy,hamilton,ontario,L8L 2X2,canada
NCT04320615,74850616,,St. Joseph's Healthcare Hamilton,hamilton,ontario,L8N 4A6,canada
NCT04323761,74848742,,The Ottowa Hospital,ottawa,ontario,K1H 8L6,canada
NCT04331665,74844605,,Princess Margaret Cancer Centre,toronto,ontario,M5G 2M9,canada
NCT04320615,74850617,,University Health Network,toronto,ontario,M5G2M9,canada
NCT04322682,74849461,,Montreal Heart Institute,montreal,quebec,H1T 1C8,canada
NCT04320615,74850618,,Clinical Research Institute of Montreal,montreal,quebec,H2W 1R7,canada
NCT04308668,74858329,,Research Institute of the McGill University Heath Centre,montréal,quebec,,canada
NCT04337918,78280947,,LMC Manna,pointe-claire,quebec,H9R 4S3,canada
NCT04337918,78280948,,Diex Recherche Québec,québec,quebec,G1N 4V3,canada
NCT04337918,78280949,,Diex Recherche Joliette,saint-charles-borromée,quebec,J6E 2B4,canada
NCT04337918,78280950,,Diex Recherche Sherbrooke,sherbrooke,quebec,J1L 0H8,canada
NCT04327388,74846732,,Investigational Site Number 1520004,santiago,,,chile
NCT04327388,74846730,,Investigational Site Number 1520003,santiago,,750-0691,chile
NCT04327388,74846731,,Investigational Site Number 1520002,santiago,,80004005,chile
NCT04327388,74846733,,Investigational Site Number 1520001,talca,,3460001,chile
NCT04270383,74882939,,"Beijing Children's Hospital,",beijing,,,china
NCT04273321,74880850,,Beijing YouAn Hospital,beijing,,,china
NCT04274322,74880301,,Peking University Third Hospital,beijing,,,china
NCT04272710,74880958,,The First Affiliated Hospital of Chongqing Medical University,chongqing,,,china
NCT04292964,74868802,,The First Affiliated Hospital of Chongqing Medical University,chongqing,,,china
NCT04280588,74877268,,Wan-Jin Chen,fuzhou,,,china
NCT04292730,74869309,,The First Affiliated Hospital of Guangzhou Medical University,guangzhou,,,china
NCT04292899,74868957,,The First Affiliated Hospital of Guangzhou Medical University,guangzhou,,,china
NCT04298060,74864733,,Ruijin Hospital Affiliated to Shanghai Jiao Tong University School of Medicine,shanghai,,,china
NCT04320953,74850519,,Changhai Hospital,shanghai,,200433,china
NCT04273321,74880851,,Renmin Hospital of Wuhan University,wuhan,,,china
NCT04273321,74880852,,Tianyou Hospital Affiliated to Wuhan University of science and technology,wuhan,,,china
NCT04273321,74880853,,Union Hospital Affiliated to Tongji Medical College of Huazhong University of science and technology,wuhan,,,china
NCT04273321,74880854,,the first peopel hospital of Xiangyang,xiangyang,,,china
NCT04244591,74901481,,"Medical ICU,Peking Union Medical College Hospital",beijing,beijing,010,china
NCT04257656,74894040,,Bin Cao,beijing,beijing,100029,china
NCT04281693,74875696,,the Fifth Medical Center of Chinese PLA General Hospital,beijing,beijing,100071,china
NCT04323332,74848969,,Hao Li,beijing,beijing,100091,china
NCT04256395,74894999,,Beijing Tsinghua Changgung Hospital,beijing,beijing,102218,china
NCT04292327,74869576,,Fujian Provincial Hospital,fuzhou,fujian,350000,china
NCT04306055,74860532,,Guangzhou Blood Center,guangzhou,guangdong,510095,china
NCT04287686,74871645,,GCP Office of The First Affiliated Hospital of Guangzhou Medical University,guangzhou,guangdong,510120,china
NCT04280913,74876738,,HuiZhou Municipal Central Hospital,huizhou,guangdong,516001,china
NCT04318301,74851780,,Hankou Hospital,hankou,hubei,430000,china
NCT04278963,74877762,,Jingzhou Hospital of Traditional Chinese Medicine,jingzhou,hubei,434000,china
NCT04273321,74880848,,Hubei province hospital of integrated Chinese & Western Medicine,wuhan,hubei,,china
NCT04275414,74879847,,Renmin Hospital of Wuhan University,wuhan,hubei,,china
NCT04284046,74874571,,Wuhan third hospital,wuhan,hubei,,china
NCT04313127,74854264,,Hubei Provincial Center for Disease Control and Prevention,wuhan,hubei,,china
NCT04324489,74848162,,Renmin Hospital of Wuhan University,wuhan,hubei,,china
NCT04568811,78274492,,A rehabilitation centre in Wuhan,wuhan,hubei,,china
NCT04252664,74896972,,Jin Yin-tan hospital,wuhan,hubei,100013,china
NCT04264533,74891212,,Zhongnan Hospital of Wuhan University,wuhan,hubei,430000,china
NCT04273646,74880789,,"Union Hospital, Tongji Medical College, Huazhong University of Science and Technology",wuhan,hubei,430000,china
NCT04288102,74871405,,General Hospital of Central Theater Command,wuhan,hubei,430000,china
NCT04288102,74871406,,Maternal and Child Hospital of Hubei Province,wuhan,hubei,430000,china
NCT04288102,74871407,,Wuhan Huoshenshan Hospital,wuhan,hubei,430000,china
NCT04298814,74864589,,Tongji Hospital,wuhan,hubei,430000,china
NCT04316299,74852175,,Hankou Hospital,wuhan,hubei,430000,china
NCT04264858,74891023,,"Department of Cardiology, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology",wuhan,hubei,430022,china
NCT04312464,74854421,,"Department of Cardiology, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology",wuhan,hubei,430022,china
NCT04302688,74863318,,Renmin Hospital of Wuhan University,wuhan,hubei,430060,china
NCT04310865,74855917,,Wuhan No.7 Hospital/Jizhong Energy Fengfeng Group Hospital,wuhan,hubei,430071,china
NCT04310865,74855918,,Wuhan No.7 Hospital/North China University of Science and Technology Affiliated Hospital,wuhan,hubei,430071,china
NCT04310865,74855919,,Zhongnan Hospital of Wuhan University/Tanshan People's Hospital,wuhan,hubei,430071,china
NCT04293692,74867218,,Puren Hospital Affiliated to Wuhan University of Science and Technology,wuhan,hubei,430081,china
NCT04278963,74877763,,Wuhan Leishenshan (Thunder God Mountain) Hospital/The First Affiliated Hospital of Dalian Medical University,wuhan,hubei,430200,china
NCT04310865,74855920,,Wuhan Leishenshan (Thunder God Mountain) Hospital/The First Affiliated Hospital of Dalian Medical University,wuhan,hubei,430200,china
NCT04278963,74877764,,Xiangyang Hospital of Traditional Chinese Medicine,xiangyang,hubei,441000,china
NCT04273321,74880849,,Yichang first people's Hospital,yichang,hubei,,china
NCT04306497,74859501,,Huai'an fourth people's Hospital,huaian,jiangsu,210029,china
NCT04251767,74897384,,"Medical Center for Digestive Diseases, The Second Affiliated Hospital of Nanjing Medical University",nanjing,jiangsu,210011,china
NCT04291729,74869911,,The Ninth Hospital of Nanchang,nanchang,jiangxi,330000,china
NCT04275414,74879848,,Qilu Hospital of Shandong University,jinan,shandong,250012,china
NCT04261517,74892983,,Shanghai Public Health Clinical Center,shanghai,shanghai,,china
NCT04276987,74879260,,Ruijin Hospital Shanghai Jiao Tong University School of Medicine,shanghai,shanghai,200025,china
NCT04311398,74855185,,Huashan Hospital of Fudan University,shanghai,shanghai,200040,china
NCT04261517,74892982,,Shanghai Public Health Clinical Center,shanghai,shanghai,201508,china
NCT04308317,74858602,,Tetrandrine Tablets,jinhua,zhejiang,321000,china
NCT04273763,74880762,,The Second AffIliated Hospital of Wenzhou Medical University,wenzhou,zhejiang,325000,china
NCT04320472,74850737,,"Fundación Valle del Lili, University Hospital",cali,,,colombia
NCT04332380,74844306,,Universidad del Rosario,bogota,cundinamarca,11100,colombia
NCT04332835,74844183,,Universidad del Rosario,bogota,cundinamarca,11100,colombia
NCT04323761,74848743,,Nicosia General Hospital,nicosia,,2029,cyprus
NCT04323761,74848744,,Všeobecná fakultní nemocnice v Praze,prague,,12808,czechia
NCT04323761,74848745,,Eticka komise pro multicentircke klinicke hodnoceni Fakultni nemocnice v Motole,praha 5,,150 06,czechia
NCT04323761,74848746,,Nemocnice Na Bulovce,praha 8 - liben,,180 81,czechia
NCT04321096,74850240,,Department of Infectious Diseases,aalborg,,,denmark
NCT04321096,74850241,,"Department for Infectious Diseases, Aarhus University Hospital",aarhus n,,8200,denmark
NCT04322773,74849352,,Bispebjerg-Frederiksberg Hospital,copenhagen,,2000,denmark
NCT04280705,74876823,,"University of Copenhagen - Centre of Excellence for Health, Immunity and Infections (CHIP) - Department of Infectious Diseases",copenhagen,,2100,denmark
NCT04323761,74848747,,Rigshospitalet,copenhagen,,2100,denmark
NCT04320615,74850619,,Rigshospitalet Copenhagen University Hospital,copenhagen,,DK-2100,denmark
NCT04321096,74850242,,Herning Regional Hospital,herning,,7400,denmark
NCT04322773,74849353,,Hillerød Hospital,hillerød,,,denmark
NCT04321096,74850243,,Northzealands hospital - Hillerød,hillerød,,3400,denmark
NCT04321096,74850244,,Horsens Regional Hospital,horsens,,8700,denmark
NCT04320615,74850620,,Hvidovre Hospital,hvidovre,,DK-2650,denmark
NCT04321096,74850245,,Bispebjerg hospital,københavn,,2400,denmark
NCT04321096,74850246,,"Dept. of Infectious Diseases, Odense University Hospital",odense,,5000,denmark
NCT04320615,74850621,,Odense Universitetshospital,odense c,,5000,denmark
NCT04321096,74850247,,Randers Regional Hospital,randers,,8900,denmark
NCT04320615,74850622,,"Sjællands Universitetshospital, Roskilde",roskilde,,4000,denmark
NCT04321096,74850248,,Silkeborg Hospital,silkeborg,,8600,denmark
NCT04321096,74850239,,Region Hospital North Jutland,hjørring,region nord,,denmark
NCT04320472,74850738,,Cairo University Hospitals,cairo,,,egypt
NCT04323761,74848748,,Põhja-Eesti Regionaalhaigla,tallinn,,13419,estonia
NCT04323761,74848749,,Vilnius University,tartu,,51014,estonia
NCT04325893,74847685,,CH Agen,agen,,,france
NCT04325893,74847686,,CHU Amiens,amiens,,,france
NCT04325893,74847687,,CHU Angers,angers,,,france
NCT04328285,74846421,,CHU d'Angers,angers,,,france
NCT04320472,74850739,,Centre Hospitalier d'Argenteuil,argenteuil,,,france
NCT04325893,74847688,,CH Auxerre,auxerre,,,france
NCT04320472,74850740,,Centre Hospitalier de Beauvais,beauvais,,,france
NCT04325893,74847689,,APHP Avicenne,bobigny,,,france
NCT04323761,74848750,,Hopital Avicenne,bobigny,,93009,france
NCT04328285,74846422,,CHU de Bordeaux,bordeaux,,33000,france
NCT04292730,74869310,,CHU Pellegrin,bordeaux,,33076,france
NCT04292899,74868958,,CHU Pellegrin,bordeaux,,33076,france
NCT04327388,74846734,,Investigational Site Number 2500001,bordeaux cedex,,33076,france
NCT04333654,74843405,,Investigational Site Number 2501001,bordeaux cedex,,33076,france
NCT04320472,74850741,,Centre Hospitalier Universitaire Ambroise Paré,boulogne,,,france
NCT04318431,74851736,,Cabinet du Dr Belaroussi,boulogne,,92100,france
NCT04320472,74850742,,Centre Hospitalier de Bourg en Bresse,bourg-en-bresse,,,france
NCT04320472,74850743,,Centre Hospitalier Régional Universitaire de Brest,brest,,,france
NCT04325893,74847690,,CHU Brest,brest,,,france
NCT04323761,74848751,,Centre Hospitalier Regional Universitaire Brest Hôpital de la Cavale Blanche à Brest,brest cedex,,29609,france
NCT04320472,74850744,,Centre Hospitalier de Brives,brive-la-gaillarde,,,france
NCT04325893,74847691,,CHU Caen,caen,,,france
NCT04325893,74847692,,CH Chalon Sur Saône,chalon sur saône,,,france
NCT04318431,74851737,,Cabinet du Dr Derkx,champigny-sur-marne,,94500,france
NCT04318431,74851738,,Cabinet du Dr Coicadan,chennevières-sur-marne,,94430,france
NCT04325893,74847693,,CH Cherbroug,cherbourg,,,france
NCT04325893,74847694,,CH Cholet,cholet,,,france
NCT04318431,74851739,,14 Av rené Samuel,clamart,,92140,france
NCT04327388,74846735,,Investigational Site Number 2500007,clamart,,92140,france
NCT04323761,74848752,,Centre Hospitalier Universitaire Gabriel-Montpied,clermont ferrand,,63000,france
NCT04308187,74858653,,"University Hospital, Clermont-Ferrand",clermont-ferrand,,63000,france
NCT04328285,74846423,,CHU de Clermont-Ferrand,clermont-ferrand,,63000,france
NCT04320472,74850745,,Centre Hospitalier Universitaire Beaujon,clichy,,,france
NCT04325893,74847695,,CH Colmar,colmar,,,france
NCT04323761,74848753,,Hôpitaux Civils de Colmar,colmar,,68024,france
