nct_id,id,DRUGID,DRUGNAME,DRUGTYPE,DISEASES,DRUGSTAT,Target Name,PCHEMCID,HIGHSTAT,HIGHDISE
NCT04358549,12947438,DRUG0234,favipiravir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 4424075,Approved,Influenza virus infection
NCT04330586,12947511,DRUG0126,ciclesonide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6918155,Approved,Asthma
NCT04662086,12982479,DRUG0171,camostat mesylate,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,HUMAN transmembrane protease serine 2 (TMPRSS2),CID: 5284360,,
NCT04662086,12982479,DRUG0171,camostat mesylate,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,HUMAN transmembrane protease serine 2 (TMPRSS2),CID: 5284360,,
NCT04662086,12982479,DRUG0171,camostat mesylate,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN transmembrane protease serine 2 (TMPRSS2),CID: 5284360,,
NCT04662073,12982480,DRUG0171,camostat mesylate,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,HUMAN transmembrane protease serine 2 (TMPRSS2),CID: 5284360,,
NCT04662073,12982480,DRUG0171,camostat mesylate,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,HUMAN transmembrane protease serine 2 (TMPRSS2),CID: 5284360,,
NCT04662073,12982480,DRUG0171,camostat mesylate,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN transmembrane protease serine 2 (TMPRSS2),CID: 5284360,,
NCT04615429,12982815,DRUG0109,mesenchymal stromal cells,Cell therapy,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,,,
NCT04492475,12983710,DRUG0129,interferon beta-1a,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,Approved,Multiple sclerosis
NCT04492475,12983712,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04492475,12983712,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04492475,12983712,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04486508,12983736,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04486508,12983737,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04486313,12983746,DRUG0127,nitazoxanide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 41684,Approved,Diarrhea
NCT04482712,12983761,DRUG0167,rapamycin,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,HUMAN mammalian target of rapamycin (mTOR),CID: 6436030,Approved,Lymphangioleiomyomatosis
NCT04482712,12983761,DRUG0167,rapamycin,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,HUMAN mammalian target of rapamycin (mTOR),CID: 6436030,Approved,Lymphangioleiomyomatosis
NCT04359680,12984349,DRUG0127,nitazoxanide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 41684,Approved,Diarrhea
NCT04359095,12984358,DRUG0073,colchicine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 6167,Approved,Gout
NCT04348383,12984397,DRUG0076,defibrotide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 135565962,Approved,Hepatic Veno-Occlusive Disease
NCT04348071,12984399,DRUG0202,ruxolitinib,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN janus kinase 2 (JAK-2),CID: 25126798,Approved,Myelofibrosis
NCT04659772,12291667,DRUG0247,clazakizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN interleukin 6 (IL6),SID: 160671637,,
NCT04657458,12291937,DRUG0107,mesenchymal stem cells,Cell therapy,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,,Approved,Epidermolysis Bullosa
NCT04652648,12292497,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04652115,12292568,DRUG0076,defibrotide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 135565962,Approved,Hepatic Veno-Occlusive Disease
NCT04647695,12293078,DRUG0129,interferon beta-1a,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,Approved,Multiple sclerosis
NCT04647695,12293079,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04647695,12293079,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04647695,12293079,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04647669,12293081,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04647669,12293081,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04647669,12293081,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04647669,12293082,DRUG0163,acalabrutinib,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN bruton tyrosine kinase (BTK),CID: 71226662,Approved,Leukemia
NCT04647669,12293083,DRUG0129,interferon beta-1a,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,Approved,Multiple sclerosis
NCT04646109,12293264,DRUG0111,ivermectin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 6321424,Approved,Onchocerciasis
NCT04636671,12294402,DRUG0124,methylprednisolone,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6741,Approved,Rheumatoid arthritis
NCT04635943,12294501,DRUG0111,ivermectin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 6321424,Approved,Onchocerciasis
NCT04635241,12294582,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04634370,12294678,DRUG0061,natural killer cells,Cell therapy,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1/2 Clinical Trial,,,,
NCT04633772,12294754,DRUG0114,angiotensin,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 123805,,
NCT04632706,12294895,DRUG0111,ivermectin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 6321424,Approved,Onchocerciasis
NCT04519385,12308808,DRUG0203,tocilizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-6 receptor (IL6R),,Approved,Giant cell arteritis
NCT04516941,12309110,DRUG0073,colchicine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 6167,Approved,Gout
NCT04516915,12309113,DRUG0189,imu-838,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,HUMAN dihydroorotate dehydrogenase (DHODH),CID: 9820008,,
NCT04516915,12309114,DRUG0121,oseltamivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 65028,Approved,Influenza virus infection
NCT04516811,12309128,DRUG0166,rhace2,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN angiotensin-converting enzyme 2 (ACE2),,,
NCT04510662,12309863,DRUG0238,telmisartan,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN type-1 angiotensin II receptor (AGTR1),CID: 65999,Approved,Hypertension
NCT04510493,12309882,DRUG0247,clazakizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN interleukin 6 (IL6),SID: 160671637,,
NCT04505774,12310441,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04505774,12310442,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04501783,12310966,DRUG0234,favipiravir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 4424075,Approved,Influenza virus infection
NCT04499677,12311243,DRUG0234,favipiravir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 4424075,Approved,Influenza virus infection
NCT04499677,12311244,DRUG0220,lopinavir + ritonavir,Combination drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 3C-like protease (3CLpro),CID: 11979606,Approved,Human immunodeficiency virus infection
NCT04499313,12311285,DRUG0124,methylprednisolone,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 6741,Approved,Rheumatoid arthritis
NCT04498936,12311334,DRUG0127,nitazoxanide,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,CID: 41684,Approved,Diarrhea
NCT04497948,12311471,DRUG0163,acalabrutinib,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN bruton tyrosine kinase (BTK),CID: 71226662,Approved,Leukemia
NCT04497519,12311517,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04494724,12311833,DRUG0247,clazakizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN interleukin 6 (IL6),SID: 160671637,,
NCT04494399,12311873,DRUG0129,interferon beta-1a,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,,,Approved,Multiple sclerosis
NCT04494399,12311874,DRUG0152,ribavirin,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 37542,Approved,Hepatitis C virus infection
NCT04494399,12311874,DRUG0152,ribavirin,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 37542,Approved,Hepatitis C virus infection
NCT04494399,12311874,DRUG0152,ribavirin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,HUMAN inosine-5'-monophosphate dehydrogenase 2 (IMPDH2),CID: 37542,,
NCT04493359,12312004,DRUG0114,angiotensin,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 123805,,
NCT04492358,12312127,DRUG0073,colchicine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 6167,Approved,Gout
NCT04380961,13031564,DRUG0246,sirukumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,HUMAN interleukin 6 (IL6),SID: 135626800,Phase 3,Rheumatoid arthritis
NCT04703608,13035482,DRUG0111,ivermectin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 6321424,Approved,Onchocerciasis
NCT04428268,13036362,DRUG0010,chloroquine,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,,CID: 2719,Withdrawn from market,Malaria
NCT04428268,13036362,DRUG0010,chloroquine,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,,CID: 2719,Withdrawn from market,Malaria
NCT04428268,13036362,DRUG0010,chloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 2719,Withdrawn from market,Malaria
NCT04421027,13036393,DRUG0191,baricitinib,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN cyclin G-associated kinase (GAK),CID: 44205240,Approved,Rheumatoid arthritis
NCT04412291,13036412,DRUG0225,anakinra,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-1 receptor 1 (IL1R1),CID: 139595263,Approved,Rheumatoid arthritis
NCT04412291,13036413,DRUG0203,tocilizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-6 receptor (IL6R),,Approved,Giant cell arteritis
NCT04716569,13040909,DRUG0111,ivermectin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 6321424,Approved,Onchocerciasis
NCT04642638,13041074,DRUG0042,ino-4800,Vaccine,Coronavirus Disease 2019 (COVID-19),Drug in Phase 1 Clinical Trial,,,,
NCT04600141,13041200,DRUG0203,tocilizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-6 receptor (IL6R),,Approved,Giant cell arteritis
NCT04600141,13041201,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04600141,13041202,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04583969,13041239,DRUG0230,lenzilumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN colony-stimulating factor (GM-CSF),SID: 310264716,,
NCT04583969,13041241,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04583969,13041241,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04583969,13041241,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04583956,13041243,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04583956,13041243,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04583956,13041243,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04539262,13041330,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04539262,13041330,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04539262,13041330,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04510194,13041396,DRUG0252,metformin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,HUMAN mannose receptor (MRC1),CID: 4091,Approved,Type 2 diabetes
NCT04510038,13041398,DRUG0073,colchicine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 6167,Approved,Gout
NCT04464408,13041470,DRUG0234,favipiravir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 4424075,Approved,Influenza virus infection
NCT04405739,13041556,DRUG0146,eidd-2801,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 145996610,,
NCT04405570,13041558,DRUG0146,eidd-2801,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 145996610,,
NCT04360096,13041644,DRUG0113,aviptadil,Protein/peptide drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2/3 Clinical Trial,,CID: 16132300,,
NCT04334148,13041668,DRUG0192,hydroxychloroquine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN glycosylation of host receptor (GHR),CID: 3652,Approved,Malaria
NCT04727424,12283391,DRUG0078,fluvoxamine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 5324346,Approved,Obsessive-compulsive disorder
NCT04727424,12283392,DRUG0252,metformin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,HUMAN mannose receptor (MRC1),CID: 4091,Approved,Type 2 diabetes
NCT04727775,12283345,DRUG0234,favipiravir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 4424075,Approved,Influenza virus infection
NCT04727775,12283346,DRUG0233,remdesivir,Small molecular drug,Severe acute respiratory syndrome (SARS),Investigative Agent,SARS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04727775,12283346,DRUG0233,remdesivir,Small molecular drug,Middle East Respiratory Syndrome (MERS),Investigative Agent,MERS-CoV RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04727775,12283346,DRUG0233,remdesivir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 121304016,,
NCT04724629,12283735,DRUG0073,colchicine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 6167,Approved,Gout
NCT04723563,12283862,DRUG0145,heparin,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Investigative Agent,,CID: 772,Approved,Venous thrombosis
NCT04720612,12284210,DRUG0203,tocilizumab,Monoclonal antibody,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,HUMAN interleukin-6 receptor (IL6R),,Approved,Giant cell arteritis
NCT04718480,12284461,DRUG0078,fluvoxamine,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 2 Clinical Trial,,CID: 5324346,Approved,Obsessive-compulsive disorder
NCT04718285,12284488,DRUG0234,favipiravir,Small molecular drug,Coronavirus Disease 2019 (COVID-19),Drug in Phase 3 Clinical Trial,COVID-19 RNA-directed RNA polymerase (RdRp),CID: 4424075,Approved,Influenza virus infection
