nct_id,id,downcase_name
NCT04682197,12417389,anxiety
NCT04684615,13179667,anxiety
NCT04698044,12415009,anxiety
NCT04445324,12451899,anxiety depression
NCT04339790,13180358,anxiety disorder
NCT04408027,13114722,anxiety disorder of childhood or adolescence
NCT04393818,12459501,anxiety disorders
NCT04694482,12415590,anxiety disorders
NCT04331106,12469895,anxiety related to the covid-19 pandemic
NCT04632082,12424639,anxiety symptoms
NCT04357275,12465535,ards
NCT04360096,13180344,ards
NCT04365764,12464137,ards
NCT04366115,12464086,ards
NCT04395144,12459295,ards
NCT04406688,12457525,ards
NCT04474249,12447659,ards
NCT04494386,12444745,ards
NCT04556513,12435567,ards
NCT04577105,12432663,ards
NCT04657458,12420986,ards
NCT04663555,13065523,ards
NCT04694638,12415556,ards
NCT04396197,12459148,ards
NCT04399317,12458613,ards associated with covid-19
NCT04323592,12471149,"ards, human"
NCT04327505,12470536,"ards, human"
NCT04356443,12465676,"ards, human"
NCT04397497,12458939,"ards, human"
NCT04397510,12458935,"ards, human"
NCT04400929,12458385,"ards, human"
NCT04456361,12450267,"ards, human"
NCT04629105,12425053,"ards, human"
NCT04729075,12462020,"ards, human"
NCT04396210,12459144,art
NCT04709302,12413384,art
NCT04365309,12464196,aspirin
NCT04549636,12436575,asthma
NCT04716023,12412401,asthma
NCT04437901,12453064,atrial fibrillation
NCT04709120,12413405,atrial fibrillation
NCT04600713,12429201,atrial fibrillation paroxysmal
NCT04278404,12478957,attention deficit hyperactivity disorder
NCT04443179,12452223,attention deficit hyperactivity disorder
NCT04443179,12452222,autism spectrum disorder
NCT04335747,12469089,axial spondyloarthritis
NCT04699097,12414853,azithromycin adverse reaction
NCT04636554,13179784,bacteremia
NCT04605965,12428438,behavioral changes
NCT04463849,13169458,beta-cell function
NCT04681040,12417562,biomarker
NCT04684615,13179668,bipolar disorder
NCT03452774,12593949,bladder cancer
NCT04405232,12457741,bleeding
NCT04412304,12456744,bleeding
NCT04449081,12451375,bleeding
NCT04419623,12455755,blood cancer
NCT04306055,12474131,blood donation
NCT04379986,12461731,blood pressure
NCT04437901,12453065,bradyarrhythmia
NCT04438967,12452917,brain health
NCT04426071,13180234,brain injuries
NCT03452774,12593940,brca gene rearrangement
NCT03452774,12593953,breast cancer
NCT04484207,12446217,brief video-based intervention
NCT04502368,13114220,bronchoalveolar lavage (bal)
NCT04374786,12462594,burnout
NCT04667962,12419399,"burnout, caregiver"
NCT04697030,12415187,"burnout, psychological"
NCT03226886,12624242,cancer
NCT04330521,12470027,cancer
NCT04357574,12465487,cancer
NCT04381988,12461373,cancer
NCT04401046,12458371,cancer
NCT04408339,12457284,cancer
NCT04534725,12438734,cancer
NCT03452774,12593924,cancer liver
NCT03452774,12593928,cancer of cervix
NCT03452774,12593929,cancer of colon
NCT03452774,12593927,cancer of esophagus
NCT03452774,12593926,cancer of kidney
NCT03452774,12593930,cancer of larynx
NCT03452774,12593922,cancer of liver
NCT03452774,12593935,cancer of neck
NCT03452774,12593925,cancer of rectum
NCT03452774,12593936,cancer of skin
NCT03452774,12593923,cancer of stomach
NCT03452774,12593934,cancer prostate
NCT03452774,12593933,"cancer, advanced"
NCT03452774,12593932,"cancer, breast"
NCT03452774,12593931,"cancer, lung"
NCT03452774,12593938,carcinoma
NCT04661657,13048708,cardiac arrhythmia
NCT04501822,12443688,cardiac complication
NCT04538469,12438156,cardiac disease
NCT04661657,13048707,cardiac disease
NCT04538469,12438157,cardiac failure
NCT04340921,12468200,cardiomyopathies
NCT04366947,12463940,cardiopulmonary arrest
NCT04605965,12428437,cardiovascular complication
NCT04255940,12482832,cardiovascular death; major adverse cardiovascular events
NCT04340921,12468199,cardiovascular disease acute
NCT04335630,12469108,cardiovascular diseases
NCT04359927,12465119,cardiovascular diseases
NCT04407273,12457426,cardiovascular diseases
NCT04610515,12427826,cardiovascular diseases
NCT04609332,12427992,cardiovascular morbidity
NCT04359927,12465120,cardiovascular risk factor
NCT04371289,13138775,cardiovascular risk factor
NCT04686539,12416798,cbd
NCT03452774,12593946,central nervous system tumor
NCT04429477,12454301,cerebral circulatory failure
NCT04339322,12468441,characteristics diseases
NCT04411511,12456837,"children, only"
NCT04278963,12478858,chinese medicine
NCT03452774,12593944,cholangiocarcinoma
NCT04492527,12445001,chronic disease
NCT04564274,13179974,chronic health conditions
NCT04679168,12417806,chronic kidney diseases
NCT04391946,12459740,"chronic lymphocytic leukemia, lymphocytic lymphoma or waldenstrom disease"
NCT04466605,12448719,chronic musculoskeletal pain
NCT04326309,12470721,chronic obstructive pulmonary disease
NCT04684836,12417003,chronic obstructive pulmonary disease (copd
NCT04394169,12459420,chronic pain
NCT04491227,12445276,ckd
NCT04709120,12413407,ckd
NCT04395430,13180298,clinical trial
NCT04474249,12447662,coagulation disorder
NCT04456933,12450193,colon cancer
NCT04326309,12470723,common cold
NCT04681001,12417569,common cold
NCT04595695,12429965,communication
NCT04728594,13048139,communication
NCT04660422,12420587,communication skills
NCT04709120,12413400,comorbidities and coexisting conditions
NCT04727775,12410737,complication of medical care
NCT04411459,12456849,complication of treatment
NCT04577105,12432665,computed tomography
NCT04475484,12447487,confinement measures
NCT04715932,13179557,confusion
NCT04684836,12417004,congestive heart failure
NCT04330144,12470114,contact person from covid-19 confirmed patient
NCT04407208,12457439,convalescence
NCT04392232,12459712,convalescent plasma
NCT04326036,12470759,copd
NCT04709120,12413404,copd
NCT04716023,12412399,copd
NCT04322773,12471295,covid-19
NCT04326790,12470641,covid-19
NCT04690920,12416180,covid-19
NCT04288102,12477180,covid-19
NCT04308668,12473680,covid-19
NCT04311177,13157080,covid-19
NCT04312009,13157073,covid-19
NCT04316377,12472287,covid-19
NCT04321096,12471585,covid-19
NCT04328961,12470295,covid-19
NCT04331808,12469773,covid-19
NCT04334512,12469328,covid-19
NCT04334967,12469235,covid-19
NCT04335084,13115105,covid-19
NCT04353245,12466178,covid-19
NCT04363593,12464517,covid-19
NCT04364893,12464287,covid-19
NCT04368377,12463695,covid-19
NCT04371523,12463148,covid-19
NCT04377581,12462141,covid-19
NCT04384445,12460969,covid-19
NCT04385914,12460731,covid-19
NCT04387240,12460496,covid-19
NCT04388644,12460261,covid-19
NCT04391829,12459755,covid-19
NCT04392778,12459642,covid-19
NCT04399889,12458539,covid-19
NCT04412395,12456716,covid-19
NCT04416009,12456253,covid-19
NCT04423315,12455174,covid-19
NCT04449081,12451368,covid-19
NCT04462848,12449268,covid-19
NCT04468217,12448486,covid-19
NCT04469621,12448300,covid-19
NCT04473183,12447836,covid-19
NCT04476914,13114343,covid-19
NCT04483973,12446246,covid-19
NCT04484025,12446235,covid-19
NCT04490486,13071210,covid-19
NCT04494386,12444743,covid-19
NCT04526769,12439888,covid-19
NCT04578210,12432527,covid-19
NCT04579588,12432322,covid-19
NCT04643678,13124446,covid-19
NCT04657406,12420994,covid-19
NCT03944447,12526702,covid-19
NCT04259892,12482178,covid-19
NCT04261517,12481899,covid-19
NCT04276987,12479196,covid-19
NCT04279782,12478692,covid-19
NCT04288713,12477068,covid-19
NCT04292340,12476445,covid-19
NCT04306393,12474074,covid-19
NCT04308668,12473683,covid-19
NCT04321928,12471436,covid-19
NCT04323644,12471140,covid-19
NCT04325672,12470826,covid-19
NCT04326387,12470705,covid-19
NCT04328454,12470378,covid-19
NCT04329897,12470148,covid-19
NCT04331886,12469768,covid-19
NCT04332380,12469692,covid-19
NCT04332666,12469645,covid-19
NCT04335084,13115107,covid-19
NCT04339387,12468435,covid-19
NCT04341441,12468125,covid-19
NCT04365101,12464229,covid-19
NCT04367363,12463863,covid-19
NCT04374539,12462645,covid-19
NCT04385836,12460740,covid-19
NCT04389684,12460091,covid-19
NCT04392219,12459713,covid-19
NCT04413968,12456506,covid-19
NCT04418193,13114667,covid-19
NCT04421508,12455444,covid-19
NCT04421664,12455424,covid-19
NCT04433546,12453682,covid-19
NCT04438993,12452915,covid-19
NCT04447495,12451594,covid-19
NCT04449276,12451346,covid-19
NCT04453774,12450638,covid-19
NCT04483973,12446244,covid-19
NCT04494386,12444746,covid-19
NCT04510441,12442299,covid-19
NCT04542395,13065901,covid-19
NCT04551911,12436230,covid-19
NCT04668950,13124300,covid-19
NCT04674189,12418496,covid-19
NCT04715607,12412488,covid-19
NCT04335084,13115109,covid-19
NCT04371432,13180331,covid-19
NCT04348370,12467021,covid-19
NCT04404244,12457883,covid-19
NCT04488588,12445637,covid-19
NCT04280588,12478544,covid-19
NCT04348877,12466937,covid-19
NCT04558307,12435355,covid-19
NCT04575584,13179945,covid-19
NCT04575597,13179944,covid-19
NCT04285190,12477672,covid-19
NCT04386083,12460704,covid-19
NCT04448756,13030592,covid-19
NCT04425733,12454829,covid-19
NCT04438837,12452929,covid-19
NCT04508023,13114175,covid-19
NCT04545047,12437213,covid-19
NCT04588363,13179918,covid-19
NCT04312100,12473026,covid-19
NCT04314232,12472687,covid-19
NCT04326036,12470762,covid-19
NCT04326452,12470697,covid-19
NCT04327401,12470553,covid-19
NCT04332380,12469693,covid-19
NCT04334928,12469246,covid-19
NCT04335084,13115103,covid-19
NCT04336410,12468967,covid-19
NCT04341727,12468083,covid-19
NCT04341935,12468049,covid-19
NCT04343898,12467752,covid-19
NCT04346589,12467316,covid-19
NCT04348370,12467020,covid-19
NCT04348695,12466974,covid-19
NCT04361838,13180341,covid-19
NCT04376658,13050305,covid-19
NCT04382040,12461364,covid-19
NCT04390022,12460047,covid-19
NCT04394377,12459397,covid-19
NCT04402905,13059407,covid-19
NCT04413968,12456507,covid-19
NCT04416399,13114678,covid-19
NCT04416464,12456196,covid-19
NCT04421508,12455445,covid-19
NCT04431466,12453975,covid-19
NCT04442230,12452364,covid-19
NCT04447235,12451618,covid-19
NCT04447781,12451539,covid-19
NCT04448418,12451456,covid-19
NCT04483973,12446245,covid-19
NCT04510025,12442368,covid-19
NCT04511949,13058992,covid-19
NCT04517630,13114094,covid-19
NCT04527471,12439775,covid-19
NCT04530448,12439358,covid-19
NCT04558320,12435354,covid-19
NCT04642638,13179756,covid-19
NCT04657471,12420984,covid-19
NCT04674410,12418467,covid-19
NCT04711863,12413011,covid-19
NCT04278404,12478937,covid-19
NCT04394195,12459416,covid-19
NCT04262921,12481697,covid-19
NCT04274322,12479643,covid-19
NCT04275414,12479453,covid-19
NCT04308668,12473684,covid-19
NCT04312243,12473003,covid-19
NCT04316728,12472239,covid-19
NCT04318314,12472001,covid-19
NCT04318366,12471993,covid-19
NCT04321174,12471569,covid-19
NCT04321278,12471546,covid-19
NCT04322123,12471408,covid-19
NCT04322344,12471372,covid-19
NCT04326309,12470718,covid-19
NCT04327349,12470565,covid-19
NCT04327570,12470525,covid-19
NCT04328129,12470436,covid-19
NCT04336345,12468980,covid-19
NCT04361461,12464867,covid-19
NCT04365985,12464113,covid-19
NCT04384458,12460968,covid-19
NCT04432272,12453871,covid-19
NCT04695301,13029968,covid-19
NCT04659356,12420741,covid-19
NCT04625257,13179815,covid-19
NCT04475484,12447488,covid-19
NCT04332666,12469647,covid-19
NCT04339387,12468436,covid-19
NCT04334512,12469329,covid-19
NCT04335084,13115108,covid-19
NCT04321369,12471533,cough
NCT04449081,12451372,cough
NCT04715932,13179544,cough
NCT04349982,12466762,course illness
NCT04341142,12468166,cov2 positive caregivers
NCT04483752,12446288,covid-19
NCT03452774,12593954,covid-19
NCT04335084,13115106,covid-19
NCT04335162,12469196,covid-19
NCT04335630,12469109,covid-19
NCT04335773,12469084,covid-19
NCT04335786,12469080,covid-19
NCT04336761,12468904,covid-19
NCT04337190,12468840,covid-19
NCT04338945,12468513,covid-19
NCT04340921,12468201,covid-19
NCT04343976,12467726,covid-19
NCT04344665,12467618,covid-19
NCT04345406,12467492,covid-19
NCT04345419,12467491,covid-19
NCT04347408,12467177,covid-19
NCT04347460,12467161,covid-19
NCT04351295,12466521,covid-19
NCT04351347,12466512,covid-19
NCT04352985,12466241,covid-19
NCT04356833,12465605,covid-19
NCT04360096,13180343,covid-19
NCT04360733,12464988,covid-19
NCT04363268,12464565,covid-19
NCT04366921,12463942,covid-19
NCT04367064,12463923,covid-19
NCT04368351,12463703,covid-19
NCT04368832,12463609,covid-19
NCT04371393,12463172,covid-19
NCT04371562,12463142,covid-19
NCT04374019,12462734,covid-19
NCT04376710,12462273,covid-19
NCT04383652,12461090,covid-19
NCT04388605,12460268,covid-19
NCT04390191,12460016,covid-19
NCT04396210,12459143,covid-19
NCT04399603,12458583,covid-19
NCT04401033,12458373,covid-19
NCT04401085,12458365,covid-19
NCT04401111,12458361,covid-19
NCT04401293,12458326,covid-19
NCT04402944,12458068,covid-19
NCT04404218,12457887,covid-19
NCT04404361,12457861,covid-19
NCT04405232,12457739,covid-19
NCT04407273,12457424,covid-19
NCT04408040,13180269,covid-19
NCT04408157,12457311,covid-19
NCT04408339,12457285,covid-19
NCT04410510,12456972,covid-19
NCT04410562,12456966,covid-19
NCT04410718,12456944,covid-19
NCT04411446,12456850,covid-19
NCT04411784,12456802,covid-19
NCT04418557,12455912,covid-19
NCT04424771,12454984,covid-19
NCT04425720,12454832,covid-19
NCT04434417,12453550,covid-19
NCT04435327,12453441,covid-19
NCT04438993,12452914,covid-19
NCT04445311,12451900,covid-19
NCT04445428,12451881,covid-19
NCT04447235,12451617,covid-19
NCT04448418,12451457,covid-19
NCT04449094,12451366,covid-19
NCT04451577,12450955,covid-19
NCT04452682,12450797,covid-19
NCT04456426,12450256,covid-19
NCT04458363,12449982,covid-19
NCT04459689,12449783,covid-19
NCT04462783,12449274,covid-19
NCT04465513,12448862,covid-19
NCT04467086,12448639,covid-19
NCT04475302,12447517,covid-19
NCT04510454,13114160,covid-19
NCT04524156,12440245,covid-19
NCT04526769,12439886,covid-19
NCT04530448,12439356,covid-19
NCT04659460,12420720,covid-19
NCT04672291,13179696,covid-19
NCT04358029,12465414,covid 16 arrhythmia
NCT04321616,12471490,covid-19
NCT04330495,12470031,covid-19
NCT04333732,13050442,covid-19
NCT04334252,12469374,covid-19
NCT04334291,12469368,covid-19
NCT04337008,12468866,covid-19
NCT04354558,12465945,covid-19
NCT04363008,12464605,covid-19
NCT04376580,12462294,covid-19
NCT04401098,12458364,covid-19
NCT04426344,12454740,covid-19
NCT04438863,13059301,covid-19
NCT04461340,12449484,covid-19
NCT04462627,12467190,covid-19
NCT04516954,12441274,covid-19
NCT04521036,12440672,covid-19
NCT04389801,12460076,covid-19
NCT04401072,12458367,covid-19
NCT04406090,12457614,covid-19
NCT04407286,12457422,covid-19
NCT04418206,12455953,covid-19
NCT04664049,12419993,covid-19
NCT04358029,12465413,covid 19 cardiac
NCT04358029,12465415,covid 19 death
NCT04533347,13180037,covid-19
NCT04613050,12427453,covid-19
NCT04540926,12437821,covid-19
NCT04387240,12460495,covid-19
NCT03808922,13181172,covid-19
NCT04025580,12515497,covid-19
NCT04252664,12483415,covid-19
NCT04257656,12482517,covid-19
NCT04261517,12481900,covid-19
NCT04273321,12479785,covid-19
NCT04273646,12479746,covid-19
NCT04275947,12479367,covid-19
NCT04285801,12477543,covid-19
NCT04287686,12477245,covid-19
NCT04291053,12476711,covid-19
NCT04291729,12476569,covid-19
NCT04293887,12476177,covid-19
NCT04304053,12474467,covid-19
NCT04304313,12474417,covid-19
NCT04306497,12474048,covid-19
NCT04310228,12473407,covid-19
NCT04310865,12473277,covid-19
NCT04311398,12473172,covid-19
NCT04312464,12472978,covid-19
NCT04313946,12472743,covid-19
NCT04315298,12472473,covid-19
NCT04316884,12472216,covid-19
NCT04318015,12472045,covid-19
NCT04318301,12472003,covid-19
NCT04319315,12471858,covid-19
NCT04320472,12471660,covid-19
NCT04320511,12471656,covid-19
NCT04321265,12471549,covid-19
NCT04321421,12471523,covid-19
NCT04321928,12471437,covid-19
NCT04323332,12471192,covid-19
NCT04323345,12471191,covid-19
NCT04323631,12471142,covid-19
NCT04323644,12471139,covid-19
NCT04324190,12471043,covid-19
NCT04324489,12470998,covid-19
NCT04325633,12470833,covid-19
NCT04325646,12470832,covid-19
NCT04326075,12470753,covid-19
NCT04326309,12470717,covid-19
NCT04326920,12470627,covid-19
NCT04327206,13071511,covid-19
NCT04328493,12470371,covid-19
NCT04329559,12470189,covid-19
NCT04329572,12470188,covid-19
NCT04329611,12470183,covid-19
NCT04329650,12470180,covid-19
NCT04329832,12470154,covid-19
NCT04330521,12470028,covid-19
NCT04330599,12469984,covid-19
NCT04330638,12469979,covid-19
NCT04330690,12469965,covid-19
NCT04331171,12469887,covid-19
NCT04331509,12469827,covid-19
NCT04331613,12469802,covid-19
NCT04331665,12469793,covid-19
NCT04331795,12469774,covid-19
NCT04331886,12469767,covid-19
NCT04331899,12469766,covid-19
NCT04332081,12469739,covid-19
NCT04332094,12469738,covid-19
NCT04332107,12469736,covid-19
NCT04333407,12469533,covid-19
NCT04333953,12469444,covid-19
NCT04334148,13180371,covid-19
NCT04334265,12469372,covid-19
NCT04334382,12469353,covid-19
NCT04334512,12469327,covid-19
NCT04334967,12469234,covid-19
NCT04334980,12469233,covid-19
NCT04335084,13115102,covid-19
NCT04335786,12469081,covid-19
NCT04336254,12468994,covid-19
NCT04336345,12468981,covid-19
NCT04336462,12468961,covid-19
NCT04336657,12468931,covid-19
NCT04336956,12468870,covid-19
NCT04384965,13156780,major depressive disorder
NCT04390126,12460032,malignant hemopathy
NCT04379518,12461812,malignant neoplasm
NCT04447222,12451620,malignant solid neoplasm
NCT04455958,12450336,malignant solid neoplasm
NCT04500600,12443830,malignant solid neoplasm
NCT04532372,12439088,malignant solid neoplasm
NCT04650178,12422027,malignant solid neoplasm
NCT04652505,12421702,malignant solid neoplasm
NCT04665115,12419810,mantle cell lymphoma
NCT04665115,12419811,marginal zone lymphoma
NCT04395924,12459174,maternal fetal infection transmission
