"ID","URL","PDF","Country","Region","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Patient setting","Outcome","Treatment","Size"
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"United States","Ohio","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"United States","South Carolina","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"United States","Tennessee","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"United States","Texas","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"Germany","Berlin","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"Germany","Hamburg","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"Hungary","Budapest","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"Mexico","Chihuahua","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"Mexico","Mexico","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"United Kingdom","Blackpool","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"United Kingdom","Bristol","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"United Kingdom","Down","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"United Kingdom","Leicester","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"NCT04723394","https://ClinicalTrials.gov/show/NCT04723394",NA,"United Kingdom","Rochdale","2021-Jan","2021-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Outpatient","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever","mAb, Standard of care",1700
"2020-002733-15","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002733-15/FR/",NA,"Brazil","Brasilia","2020-Jun",NA,"Recruiting","Randomised","Double",2,"Confirmed","Unclear","Mortality, ICU Admission, PaO2-FiO2, SpO2, Respiratory Rate, Radiographic Findings, Hypoxemia, Distress","Other, Standard of care",40
"2020-002733-15","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002733-15/FR/",NA,"France","Paris","2020-Jun",NA,"Recruiting","Randomised","Double",2,"Confirmed","Unclear","Mortality, ICU Admission, PaO2-FiO2, SpO2, Respiratory Rate, Radiographic Findings, Hypoxemia, Distress","Other, Standard of care",40
"2020-003654-71","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003654-71/GR/",NA,"Brazil","Brasilia","2020-Nov",NA,"Completed","Randomised","Double",2,"Suspected","Outpatient","ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Labor Absenteeism, Treatment-emergent Adverse Events, Weight, Height or BMI, Antibodies","Monocloncal antibody + monoclonal antibody, Standard of care",2000
"2020-003654-71","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003654-71/GR/",NA,"Chile","Santiago","2020-Nov",NA,"Completed","Randomised","Double",2,"Suspected","Outpatient","ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Labor Absenteeism, Treatment-emergent Adverse Events, Weight, Height or BMI, Antibodies","Monocloncal antibody + monoclonal antibody, Standard of care",2000
"2020-003654-71","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003654-71/GR/",NA,"Greece","Athens","2020-Nov",NA,"Completed","Randomised","Double",2,"Suspected","Outpatient","ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Labor Absenteeism, Treatment-emergent Adverse Events, Weight, Height or BMI, Antibodies","Monocloncal antibody + monoclonal antibody, Standard of care",2000
"2020-003654-71","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003654-71/GR/",NA,"Israel","Jerusalem","2020-Nov",NA,"Completed","Randomised","Double",2,"Suspected","Outpatient","ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Labor Absenteeism, Treatment-emergent Adverse Events, Weight, Height or BMI, Antibodies","Monocloncal antibody + monoclonal antibody, Standard of care",2000
"2020-003654-71","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003654-71/GR/",NA,"Mexico","Mexico","2020-Nov",NA,"Completed","Randomised","Double",2,"Suspected","Outpatient","ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Labor Absenteeism, Treatment-emergent Adverse Events, Weight, Height or BMI, Antibodies","Monocloncal antibody + monoclonal antibody, Standard of care",2000
"2020-003654-71","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003654-71/GR/",NA,"Moldova","Chisinau","2020-Nov",NA,"Completed","Randomised","Double",2,"Suspected","Outpatient","ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Labor Absenteeism, Treatment-emergent Adverse Events, Weight, Height or BMI, Antibodies","Monocloncal antibody + monoclonal antibody, Standard of care",2000
"2020-003654-71","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003654-71/GR/",NA,"United States","Washington, Dc","2020-Nov",NA,"Completed","Randomised","Double",2,"Suspected","Outpatient","ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Labor Absenteeism, Treatment-emergent Adverse Events, Weight, Height or BMI, Antibodies","Monocloncal antibody + monoclonal antibody, Standard of care",2000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"Argentina","Buenos Aires","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"Chile","Santiago","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"Colombia","Bogota","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"India","New Delhi","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"Peru","Lima","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"United States","Washington, Dc","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"Czechia","Prague","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"France","Paris","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"Germany","Berlin","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"Italy","Rome","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"Netherlands","Amsterdam","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005226-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005226-28/DE/",NA,"Spain","Madrid","2020-Nov",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Exposed","Visits or Returns to Emergency Department, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms, Antibodies, SpO2, Radiographic Findings","Standard of care, Vaccine",40000
"2020-005395-35","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005395-35/GB/",NA,"United Kingdom","London","2020-Nov",NA,"Status Unclear","Randomised","Unspecified",2,"Confirmed","Outpatient","Hospitalization, Viral Load or Clearance","Anticoagulants, Standard of care",600
"2020-005395-35","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-005395-35/GB/",NA,"United States","Washington, Dc","2020-Nov",NA,"Status Unclear","Randomised","Unspecified",2,"Confirmed","Outpatient","Hospitalization, Viral Load or Clearance","Anticoagulants, Standard of care",600
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Argentina","Buenos Aires","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Belgium","Brussels","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Colombia","Bogota","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Dominican Republic","Santo Domingo","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"France","Paris","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Germany","Berlin","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Mexico","Mexico","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Netherlands","Amsterdam","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Panama","Panama","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Peru","Lima","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003998-22","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003998-22/NL/",NA,"Spain","Madrid","2020-Nov",NA,"Recruiting","Randomised","Unspecified",2,"Healthy","Healthy Unexposed","Antibodies","Standard of care, Vaccine",36500
"2020-003643-29","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003643-29/DE/",NA,"Colombia","Bogota","2020-Nov",NA,"Recruiting","Randomised","Double",2,"Healthy","Healthy Exposed","Antibodies","Standard of care, Vaccine",30000
"2020-003643-29","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003643-29/DE/",NA,"Philippines","Manila","2020-Nov",NA,"Recruiting","Randomised","Double",2,"Healthy","Healthy Exposed","Antibodies","Standard of care, Vaccine",30000
"2020-003643-29","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003643-29/DE/",NA,"South Africa","Pretoria","2020-Nov",NA,"Recruiting","Randomised","Double",2,"Healthy","Healthy Exposed","Antibodies","Standard of care, Vaccine",30000
"2020-003643-29","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003643-29/DE/",NA,"United States","Washington, Dc","2020-Nov",NA,"Recruiting","Randomised","Double",2,"Healthy","Healthy Exposed","Antibodies","Standard of care, Vaccine",30000
"2020-003643-29","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003643-29/DE/",NA,"Belgium","Brussels","2020-Nov",NA,"Recruiting","Randomised","Double",2,"Healthy","Healthy Exposed","Antibodies","Standard of care, Vaccine",30000
